,JD,Body,RA,Dec,Dist,Dist_Sun
2123,2283795.435925598,Sun,11.794472222222222,1.3380555555555556,1.002,0.0
2126,2283815.4386638235,Sun,13.005580555555555,-5.542666666666666,0.996,0.0
2129,2283835.4414020493,Sun,14.267097222222223,-12.330194444444444,0.991,0.0
2132,2283855.444140275,Sun,15.612625,-18.574694444444443,0.987,0.0
2135,2283875.4468785007,Sun,17.044922222222223,-21.152722222222224,0.984,0.0
2138,2283895.4496167265,Sun,18.523141666666664,-22.69461111111111,0.983,0.0
2141,2283915.452354952,Sun,19.977966666666664,-19.301305555555555,0.984,0.0
2144,2283935.455093178,Sun,21.354947222222222,-14.483083333333333,0.988,0.0
2147,2283955.4578314037,Sun,22.644283333333334,-7.405194444444445,0.992,0.0
2150,2283975.4605696294,Sun,23.872630555555556,0.8320277777777778,0.998,0.0
2153,2283995.463307855,Sun,1.0818583333333334,6.926916666666667,1.003,0.0
2156,2284015.466046081,Sun,2.314883333333333,13.909527777777779,1.009,0.0
2159,2284035.4687843067,Sun,3.6028166666666666,19.388916666666667,1.013,0.0
2162,2284055.4715225324,Sun,4.951127777777778,22.70958333333333,1.016,0.0
2165,2284075.474260758,Sun,6.333372222222222,23.419416666666667,1.017,0.0
2168,2284095.476998984,Sun,7.702744444444445,21.42011111111111,1.016,0.0
2171,2284115.4797372096,Sun,9.019136111111113,17.00883333333333,1.013,0.0
2174,2284135.4824754354,Sun,10.272322222222224,10.758944444444445,1.009,0.0
2177,2284155.485213661,Sun,11.48268888888889,3.35875,1.004,0.0
2180,2284175.487951887,Sun,12.688044444444445,-3.5441666666666665,0.998,0.0
2183,2284195.4906901126,Sun,13.932475,-10.099416666666666,0.992,0.0
2186,2284215.4934283383,Sun,15.254286111111112,-17.878805555555555,0.988,0.0
2189,2284235.496166564,Sun,16.66638611111111,-21.774333333333335,0.985,0.0
2192,2284255.49890479,Sun,18.138833333333334,-22.511916666666664,0.983,0.0
2195,2284275.5016430155,Sun,19.60627777777778,-20.348583333333334,0.984,0.0
2198,2284295.5043812413,Sun,21.006422222222223,-16.934638888888887,0.987,0.0
2201,2284315.507119467,Sun,22.317033333333335,-9.492222222222223,0.991,0.0
2204,2284335.5098576928,Sun,23.557355555555556,-1.1198055555555555,0.996,0.0
2207,2284355.5125959185,Sun,0.7673722222222222,4.957361111111111,1.002,0.0
2210,2284375.5153341442,Sun,1.990513888888889,12.212972222222222,1.008,0.0
2213,2284395.51807237,Sun,3.2622805555555554,18.14913888888889,1.012,0.0
2216,2284415.5208105957,Sun,4.596263888888888,22.085055555555556,1.015,0.0
2219,2284435.5235488215,Sun,5.973786111111111,23.4985,1.017,0.0
2222,2284455.526287047,Sun,7.351013888888889,22.18947222222222,1.016,0.0
2225,2284475.529025273,Sun,8.683608333333334,18.357000000000003,1.014,0.0
2228,2284495.5317634987,Sun,9.952402777777777,12.520333333333333,1.01,0.0
2231,2284515.5345017244,Sun,11.17065,5.350472222222222,1.005,0.0
2234,2284535.53723995,Sun,12.373252777777779,-1.569861111111111,0.999,0.0
2237,2284555.539978176,Sun,13.603516666666666,-9.949083333333332,0.994,0.0
2240,2284575.5427164016,Sun,14.902552777777778,-15.325055555555556,0.989,0.0
2243,2284595.5454546274,Sun,16.292275,-20.58988888888889,0.985,0.0
2246,2284615.548192853,Sun,17.754572222222222,-22.541805555555555,0.983,0.0
2249,2284635.550931079,Sun,19.230099999999997,-21.584111111111113,0.983,0.0
2252,2284655.5536693046,Sun,20.651730555555552,-17.519972222222226,0.986,0.0
2255,2284675.5564075303,Sun,21.985119444444447,-11.65236111111111,0.99,0.0
2258,2284695.559145756,Sun,23.240133333333333,-3.0865,0.995,0.0
2261,2284715.561883982,Sun,0.4536888888888889,2.947416666666667,1.0,0.0
2264,2284735.5646222075,Sun,1.6695583333333333,10.427277777777777,1.006,0.0
2267,2284755.5673604333,Sun,2.926188888888889,16.77425,1.011,0.0
2270,2284775.570098659,Sun,4.244408333333333,21.288444444444448,1.015,0.0
2273,2284795.5728368848,Sun,5.614341666666666,23.39161111111111,1.017,0.0
2276,2284815.5755751105,Sun,6.996363888888889,22.78616666666667,1.017,0.0
2279,2284835.5783133362,Sun,8.343619444444444,19.569305555555555,1.015,0.0
2282,2284855.581051562,Sun,9.629000000000001,14.19125,1.011,0.0
2285,2284875.5837897877,Sun,10.857574999999999,7.299944444444444,1.007,0.0
2288,2284895.5865280135,Sun,12.060094444444445,0.39261111111111113,1.001,0.0
2291,2284915.589266239,Sun,13.27901388888889,-7.867194444444445,0.995,0.0
2294,2284935.592004465,Sun,14.556891666666667,-14.899861111111111,0.99,0.0
2297,2284955.5947426907,Sun,15.92278611111111,-19.589750000000002,0.986,0.0
2300,2284975.5974809164,Sun,17.37071388888889,-22.783555555555555,0.984,0.0
2303,2284995.600219142,Sun,18.849816666666666,-21.017305555555556,0.983,0.0
2306,2285015.602957368,Sun,20.290475,-18.25275,0.985,0.0
2309,2285035.6056955936,Sun,21.647577777777776,-13.898805555555557,0.988,0.0
2312,2285055.6084338194,Sun,22.9202,-5.082527777777777,0.993,0.0
2315,2285075.611172045,Sun,0.14026944444444445,0.9121666666666667,0.999,0.0
2318,2285095.613910271,Sun,1.3516333333333335,8.565944444444446,1.005,0.0
2321,2285115.6166484966,Sun,2.5948833333333337,15.277222222222223,1.01,0.0
2324,2285135.6193867223,Sun,3.8966555555555553,20.329333333333334,1.014,0.0
2327,2285155.622124948,Sun,5.2561527777777775,23.10038888888889,1.016,0.0
2330,2285175.624863174,Sun,6.639916666666666,23.203944444444442,1.017,0.0
2333,2285195.6276013996,Sun,7.999794444444444,20.633305555555555,1.016,0.0
2336,2285215.6303396253,Sun,9.301972222222222,15.7585,1.012,0.0
2339,2285235.633077851,Sun,10.543091666666667,9.192583333333333,1.008,0.0
2342,2285255.635816077,Sun,11.748294444444443,1.6393333333333333,1.002,0.0
2345,2285275.6385543025,Sun,12.958516666666666,-5.83725,0.997,0.0
2348,2285295.6412925282,Sun,14.217411111111112,-12.586444444444444,0.991,0.0
2351,2285315.644030754,Sun,15.559025,-18.76022222222222,0.987,0.0
2354,2285335.6467689797,Sun,16.988761111111113,-21.233944444444443,0.984,0.0
2357,2285355.6495072055,Sun,18.46669722222222,-22.65613888888889,0.983,0.0
2360,2285375.652245431,Sun,19.923272222222224,-19.149805555555552,0.984,0.0
2363,2285395.654983657,Sun,21.303983333333335,-14.247944444444444,0.987,0.0
2366,2285415.6577218827,Sun,22.596619444444443,-7.121527777777778,0.992,0.0
2369,2285435.6604601084,Sun,23.826283333333333,-0.8653333333333334,0.997,0.0
2372,2285455.663198334,Sun,1.0356444444444446,6.6395833333333325,1.003,0.0
2375,2285475.66593656,Sun,2.267427777777778,13.667,1.009,0.0
2378,2285495.6686747856,Sun,3.5527083333333334,19.214777777777776,1.013,0.0
2381,2285515.6714130114,Sun,4.8991138888888885,22.627222222222223,1.016,0.0
2384,2285535.674151237,Sun,6.281238888888889,23.440333333333335,1.017,0.0
2387,2285555.676889463,Sun,7.651569444444445,21.541555555555558,1.016,0.0
2390,2285575.6796276886,Sun,8.9702,17.213694444444442,1.013,0.0
2393,2285595.6823659143,Sun,10.22578888888889,11.020583333333335,1.009,0.0
2396,2285615.68510414,Sun,11.436769444444444,3.6542222222222223,1.004,0.0
2399,2285635.687842366,Sun,12.641261111111112,-3.84425,0.998,0.0
2402,2285655.6905805916,Sun,13.883694444444444,-10.368805555555555,0.993,0.0
2405,2285675.6933188173,Sun,15.201802777777777,-16.08602777777778,0.988,0.0
2408,2285695.696057043,Sun,16.610500000000002,-21.885638888888888,0.985,0.0
2411,2285715.698795269,Sun,18.08221111111111,-22.505444444444443,0.983,0.0
2414,2285735.7015334945,Sun,19.551111111111112,-20.22577777777778,0.984,0.0
2417,2285755.7042717203,Sun,20.954427777777777,-16.718027777777777,0.986,0.0
2420,2285775.707009946,Sun,22.26878888888889,-9.218972222222222,0.991,0.0
2423,2285795.7097481717,Sun,23.511144444444444,-2.8216111111111113,0.996,0.0
2426,2285815.7124863975,Sun,0.7213,4.6634722222222225,1.002,0.0
2429,2285835.715224623,Sun,1.9435972222222222,11.956388888888888,1.007,0.0
2432,2285855.717962849,Sun,3.213116666666667,17.955305555555555,1.012,0.0
2435,2285875.7207010747,Sun,4.544513888888889,21.976805555555554,1.015,0.0
2438,2285895.7234393004,Sun,5.921405555555556,23.491944444444446,1.017,0.0
2441,2285915.726177526,Sun,7.299569444444444,22.284805555555558,1.016,0.0
2444,2285935.728915752,Sun,8.633925,18.54238888888889,1.014,0.0
2447,2285955.7316539777,Sun,9.905205555555556,12.770277777777778,1.01,0.0
2450,2285975.7343922034,Sun,11.124805555555556,5.6387222222222215,1.005,0.0
2453,2285995.737130429,Sun,12.326697222222222,-1.8721944444444445,1.0,0.0
2456,2286015.739868655,Sun,13.555050000000001,-8.231638888888888,0.994,0.0
2459,2286035.7426068806,Sun,14.850877777777777,-15.552999999999999,0.989,0.0
2462,2286055.7453451063,Sun,16.236583333333336,-20.730333333333334,0.985,0.0
2465,2286075.748083332,Sun,17.69701388888889,-22.567027777777778,0.983,0.0
2468,2286095.750821558,Sun,19.17375277777778,-21.489638888888887,0.983,0.0
2471,2286115.7535597836,Sun,20.598133333333333,-17.322527777777776,0.985,0.0
2474,2286135.7562980093,Sun,21.935247222222223,-11.386416666666667,0.989,0.0
2477,2286155.759036235,Sun,23.1932,-4.789583333333333,0.994,0.0
2480,2286175.761774461,Sun,0.4073916666666667,2.647666666666667,1.0,0.0
2483,2286195.7645126865,Sun,1.6225527777777777,10.155861111111111,1.006,0.0
2486,2286215.7672509123,Sun,2.8775694444444446,16.56077777777778,1.011,0.0
2489,2286235.769989138,Sun,4.193205555555556,21.155555555555555,1.015,0.0
2492,2286255.7727273637,Sun,5.5617,23.357805555555558,1.017,0.0
2495,2286275.7754655895,Sun,6.9446,22.855333333333334,1.017,0.0
2498,2286295.778203815,Sun,8.293627777777777,19.731777777777776,1.015,0.0
2501,2286315.780942041,Sun,9.581241666666667,14.42661111111111,1.012,0.0
2504,2286335.7836802667,Sun,10.811833333333334,7.578861111111111,1.007,0.0
2507,2286355.7864184924,Sun,12.014355555555555,0.0945,1.001,0.0
2510,2286375.789156718,Sun,13.231402777777777,-6.1565,0.995,0.0
2513,2286395.791894944,Sun,14.5065,-13.14386111111111,0.99,0.0
2516,2286415.7946331697,Sun,15.868477777777779,-19.755277777777778,0.986,0.0
2519,2286435.7973713954,Sun,17.313325,-22.840305555555556,0.984,0.0
2522,2286455.800109621,Sun,18.792758333333335,-22.952888888888886,0.983,0.0
2525,2286475.802847847,Sun,20.235933333333335,-18.079694444444442,0.985,0.0
2528,2286495.8055860726,Sun,21.596272222222222,-13.645083333333334,0.988,0.0
2531,2286515.8083242984,Sun,22.87213888888889,-6.787361111111111,0.993,0.0
2534,2286535.811062524,Sun,0.09365,0.6084722222222222,0.999,0.0
2537,2286555.81380075,Sun,1.3043333333333333,8.281305555555557,1.004,0.0
2540,2286575.8165389756,Sun,2.546113888888889,15.043472222222222,1.01,0.0
2543,2286595.8192772013,Sun,3.845686111111111,20.171972222222223,1.014,0.0
2546,2286615.822015427,Sun,5.203025,23.039194444444448,1.016,0.0
2549,2286635.824753653,Sun,6.586977777777777,23.24791666666667,1.017,0.0
2552,2286655.8274918785,Sun,7.948819444444445,20.77422222222222,1.016,0.0
2555,2286675.8302301043,Sun,9.253094444444445,15.979472222222222,1.013,0.0
2558,2286695.83296833,Sun,10.496394444444444,9.466027777777777,1.008,0.0
2561,2286715.8357065558,Sun,11.702541666666667,1.9362222222222223,1.003,0.0
2564,2286735.8384447815,Sun,12.911394444444445,-4.1323888888888884,0.997,0.0
2567,2286755.841183007,Sun,14.167633333333333,-12.846222222222222,0.991,0.0
2570,2286775.843921233,Sun,15.505933333333333,-18.948805555555555,0.987,0.0
2573,2286795.8466594587,Sun,16.93218611111111,-21.320916666666665,0.984,0.0
2576,2286815.8493976844,Sun,18.409238888888886,-22.622611111111112,0.983,0.0
2579,2286835.85213591,Sun,19.86816388888889,-19.00336111111111,0.984,0.0
2582,2286855.854874136,Sun,21.251955555555554,-14.01288888888889,0.987,0.0
2585,2286875.8576123617,Sun,22.547655555555558,-8.83288888888889,0.992,0.0
2588,2286895.8603505874,Sun,23.779474999999998,-0.5609722222222222,0.997,0.0
2591,2286915.863088813,Sun,0.9886722222222222,6.3475,1.003,0.0
2594,2286935.865827039,Sun,2.218855555555556,13.416583333333334,1.008,0.0
2597,2286955.8685652646,Sun,3.502238888888889,19.03527777777778,1.013,0.0
2600,2286975.8713034904,Sun,4.846419444444444,22.539416666666668,1.016,0.0
2603,2286995.874041716,Sun,6.227738888888889,23.457416666666667,1.017,0.0
2606,2287015.876779942,Sun,7.599766666666667,21.659527777777775,1.016,0.0
2609,2287035.8795181676,Sun,8.920705555555555,17.416027777777778,1.014,0.0
2612,2287055.8822563933,Sun,10.178219444444444,11.28486111111111,1.009,0.0
2615,2287075.884994619,Sun,11.390605555555554,3.9496111111111114,1.004,0.0
2618,2287095.887732845,Sun,12.594502777777778,-2.1435,0.998,0.0
2621,2287115.8904710705,Sun,13.834272222222223,-10.642805555555556,0.993,0.0
2624,2287135.8932092963,Sun,15.149197222222222,-16.297222222222224,0.988,0.0
2627,2287155.895947522,Sun,16.55452777777778,-20.001694444444443,0.985,0.0
2630,2287175.8986857478,Sun,18.024269444444442,-22.503249999999998,0.983,0.0
2633,2287195.9014239735,Sun,19.494736111111113,-20.105083333333333,0.984,0.0
2636,2287215.9041621992,Sun,20.90134722222222,-16.50186111111111,0.986,0.0
2639,2287235.906900425,Sun,22.21862222222222,-10.938333333333333,0.99,0.0
2642,2287255.9096386507,Sun,23.463341666666665,-2.514611111111111,0.996,0.0
2645,2287275.9123768765,Sun,0.6741555555555555,4.363166666666666,1.001,0.0
2648,2287295.915115102,Sun,1.8949722222222223,11.68988888888889,1.007,0.0
2651,2287315.917853328,Sun,3.1624555555555554,17.753222222222224,1.012,0.0
2654,2287335.9205915537,Sun,4.491969444444445,21.863194444444446,1.015,0.0
2657,2287355.9233297794,Sun,5.867508333333334,23.481638888888888,1.017,0.0
2660,2287375.926068005,Sun,7.246702777777778,22.379305555555558,1.016,0.0
2663,2287395.928806231,Sun,8.583727777777778,18.725694444444443,1.014,0.0
2666,2287415.9315444566,Sun,9.857102777777778,13.021416666666667,1.011,0.0
2669,2287435.9342826824,Sun,11.078191666666667,5.929972222222222,1.006,0.0
2672,2287455.937020908,Sun,12.280327777777778,-0.17280555555555557,1.0,0.0
2675,2287475.939759134,Sun,13.506583333333333,-8.51438888888889,0.994,0.0
2678,2287495.9424973596,Sun,14.799075,-15.783277777777778,0.989,0.0
2681,2287515.9452355853,Sun,16.181669444444445,-20.872416666666666,0.985,0.0
2684,2287535.947973811,Sun,17.639747222222223,-22.596194444444446,0.983,0.0
2687,2287555.950712037,Sun,19.116902777777778,-21.398,0.983,0.0
2690,2287575.9534502625,Sun,20.544552777777778,-17.129055555555556,0.985,0.0
2693,2287595.9561884883,Sun,21.884830555555556,-11.12136111111111,0.989,0.0
2696,2287615.958926714,Sun,23.144972222222222,-4.486777777777778,0.994,0.0
2699,2287635.9616649398,Sun,0.36035833333333334,2.3436944444444445,1.0,0.0
2702,2287655.9644031655,Sun,1.5745222222222222,9.87861111111111,1.006,0.0
2705,2287675.9671413912,Sun,2.8271277777777777,16.338777777777775,1.011,0.0
2708,2287695.969879617,Sun,4.140716666666667,21.017305555555556,1.014,0.0
2711,2287715.9726178427,Sun,5.507713888888889,23.320333333333334,1.016,0.0
2714,2287735.9753560685,Sun,6.890686111111111,22.924944444444446,1.017,0.0
2717,2287755.978094294,Sun,8.242119444444443,19.896805555555556,1.015,0.0
2720,2287775.98083252,Sun,9.53235277777778,14.664611111111112,1.012,0.0
2723,2287795.9835707457,Sun,10.764388888888888,7.865749999999999,1.007,0.0
2726,2287815.9863089714,Sun,11.96751388888889,0.20991666666666667,1.001,0.0
2729,2287835.989047197,Sun,13.183322222222221,-6.4486944444444445,0.996,0.0
2732,2287855.991785423,Sun,14.455091666666666,-13.39313888888889,0.99,0.0
2735,2287875.9945236486,Sun,15.813716666666668,-19.923750000000002,0.986,0.0
2738,2287895.9972618744,Sun,17.25626111111111,-22.899666666666665,0.984,0.0
2741,2287916.0000001,Sun,18.735252777777777,-22.890888888888888,0.983,0.0
2744,2287936.002738326,Sun,20.181172222222223,-19.90827777777778,0.985,0.0
2747,2287956.0054765516,Sun,21.54531388888889,-13.395555555555555,0.988,0.0
2750,2287976.0082147773,Sun,22.823666666666668,-6.492,0.993,0.0
2753,2287996.010953003,Sun,0.04656111111111111,0.3026111111111111,0.998,0.0
2756,2288016.013691229,Sun,1.2571055555555555,7.9968055555555555,1.004,0.0
2759,2288036.0164294546,Sun,2.4967,14.80625,1.009,0.0
2762,2288056.0191676803,Sun,3.7937583333333333,20.011,1.013,0.0
2765,2288076.021905906,Sun,5.149655555555556,22.975861111111108,1.016,0.0
2768,2288096.024644132,Sun,6.533169444444445,23.29041666666667,1.017,0.0
2771,2288116.0273823575,Sun,7.8966361111111105,20.916861111111114,1.016,0.0
2774,2288136.0301205833,Sun,9.203855555555554,16.200555555555553,1.013,0.0
2777,2288156.032858809,Sun,10.44898888888889,9.741638888888888,1.008,0.0
2780,2288176.0355970347,Sun,11.655708333333333,2.23875,1.003,0.0
2783,2288196.0383352605,Sun,12.863947222222222,-4.429638888888889,0.997,0.0
2786,2288216.041073486,Sun,14.117377777777778,-11.108916666666667,0.992,0.0
2789,2288236.043811712,Sun,15.451799999999999,-17.141499999999997,0.987,0.0
2792,2288256.0465499377,Sun,16.875375000000002,-21.40961111111111,0.984,0.0
2795,2288276.0492881634,Sun,18.351533333333336,-22.59116666666667,0.983,0.0
2798,2288296.052026389,Sun,19.812133333333335,-20.856194444444444,0.984,0.0
2801,2288316.054764615,Sun,21.199805555555557,-15.778361111111112,0.987,0.0
2804,2288336.0575028406,Sun,22.49866666666667,-8.545361111111111,0.991,0.0
2807,2288356.0602410664,Sun,23.731927777777777,-0.25302777777777785,0.997,0.0
2810,2288376.062979292,Sun,0.9414861111111111,6.054111111111111,1.003,0.0
2813,2288396.065717518,Sun,2.1701666666666664,13.164916666666667,1.008,0.0
2816,2288416.0684557436,Sun,3.450747222222222,18.851944444444445,1.013,0.0
2819,2288436.0711939693,Sun,4.793069444444444,22.450222222222223,1.016,0.0
2822,2288456.073932195,Sun,6.173894444444445,23.473416666666665,1.017,0.0
2825,2288476.076670421,Sun,7.546833333333333,21.77883333333333,1.016,0.0
2828,2288496.0794086466,Sun,8.870483333333334,17.62086111111111,1.014,0.0
2831,2288516.0821468723,Sun,10.130575,11.549138888888889,1.01,0.0
2834,2288536.084885098,Sun,11.343811111111112,4.248222222222222,1.004,0.0
2837,2288556.087623324,Sun,12.54738888888889,-2.444888888888889,0.999,0.0
2840,2288576.0903615495,Sun,13.785283333333334,-10.9155,0.993,0.0
2843,2288596.0930997753,Sun,15.096433333333334,-16.51011111111111,0.988,0.0
2846,2288616.095838001,Sun,16.49847777777778,-20.11875,0.985,0.0
2849,2288636.0985762267,Sun,17.967119444444442,-22.502555555555556,0.983,0.0
2852,2288656.1013144525,Sun,19.43851111111111,-21.986555555555555,0.984,0.0
2855,2288676.104052678,Sun,20.84840833333333,-16.28725,0.986,0.0
2858,2288696.106790904,Sun,22.169422222222224,-10.663277777777777,0.99,0.0
2861,2288716.1095291297,Sun,23.416036111111108,-2.2111944444444447,0.995,0.0
2864,2288736.1122673554,Sun,0.6272583333333334,4.064638888888889,1.001,0.0
2867,2288756.115005581,Sun,1.8472666666666668,11.427527777777778,1.007,0.0
2870,2288776.117743807,Sun,3.1122194444444444,17.55163888888889,1.012,0.0
2873,2288796.1204820327,Sun,4.4391694444444445,21.748555555555555,1.015,0.0
2876,2288816.1232202584,Sun,5.81395,23.470888888888886,1.017,0.0
2879,2288836.125958484,Sun,7.193675,22.472944444444444,1.017,0.0
2882,2288856.12869671,Sun,8.532636111111112,18.91144444444444,1.014,0.0
2885,2288876.1314349356,Sun,9.808825,13.273666666666667,1.011,0.0
2888,2288896.1341731614,Sun,11.03132777777778,6.222944444444445,1.006,0.0
2891,2288916.136911387,Sun,12.23315,-0.47861111111111104,1.0,0.0
2894,2288936.139649613,Sun,13.458008333333332,-8.79863888888889,0.994,0.0
2897,2288956.1423878386,Sun,14.747333333333332,-14.015083333333335,0.989,0.0
2900,2288976.1451260643,Sun,16.12608888888889,-19.01777777777778,0.985,0.0
2903,2288996.14786429,Sun,17.58243611111111,-22.626472222222223,0.983,0.0
2906,2289016.150602516,Sun,19.060319444444445,-21.308333333333334,0.983,0.0
2909,2289036.1533407415,Sun,20.49052222222222,-18.935416666666665,0.985,0.0
2912,2289056.1560789673,Sun,21.834641666666666,-12.857722222222222,0.989,0.0
2915,2289076.158817193,Sun,23.097524999999997,-4.1882222222222225,0.994,0.0
2918,2289096.1615554187,Sun,0.31351666666666667,2.0405555555555552,1.0,0.0
2921,2289116.1642936445,Sun,1.5272166666666667,9.604666666666667,1.005,0.0
2924,2289136.16703187,Sun,2.7780472222222223,16.120944444444444,1.01,0.0
2927,2289156.169770096,Sun,4.088875,20.87891666666667,1.014,0.0
2930,2289176.1725083217,Sun,5.454533333333334,23.28238888888889,1.016,0.0
2933,2289196.1752465474,Sun,6.838072222222222,22.991833333333336,1.017,0.0
2936,2289216.177984773,Sun,8.191011111111111,20.05913888888889,1.015,0.0
2939,2289236.180722999,Sun,9.483747222222222,14.900611111111111,1.012,0.0
2942,2289256.1834612247,Sun,10.71786111111111,8.14775,1.007,0.0
2945,2289276.1861994504,Sun,11.921033333333332,0.5128333333333334,1.002,0.0
2948,2289296.188937676,Sun,13.135449999999999,-6.740555555555556,0.996,0.0
2951,2289316.191675902,Sun,14.40473888888889,-13.63938888888889,0.991,0.0
2954,2289336.1944141276,Sun,15.75953611111111,-18.09336111111111,0.986,0.0
2957,2289356.1971523534,Sun,17.19938888888889,-22.96119444444444,0.984,0.0
2960,2289376.199890579,Sun,18.67875,-22.83175,0.983,0.0
2963,2289396.202628805,Sun,20.126825,-19.740194444444445,0.985,0.0
2966,2289416.2053670306,Sun,21.494297222222222,-13.147222222222222,0.988,0.0
2969,2289436.2081052563,Sun,22.775883333333333,-6.200694444444444,0.993,0.0
2972,2289456.210843482,Sun,23.999944444444445,0.0012222222222222224,0.998,0.0
2975,2289476.213581708,Sun,1.2099222222222221,7.7115833333333335,1.004,0.0
2978,2289496.2163199335,Sun,2.448116666666667,14.571472222222223,1.009,0.0
2981,2289516.2190581593,Sun,3.7426666666666666,19.85013888888889,1.013,0.0
2984,2289536.221796385,Sun,5.096416666666666,22.91038888888889,1.016,0.0
2987,2289556.2245346108,Sun,6.480125,23.33088888888889,1.017,0.0
2990,2289576.2272728365,Sun,7.845158333333333,21.056194444444444,1.016,0.0
2993,2289596.230011062,Sun,9.154447222222222,16.420916666666667,1.013,0.0
2996,2289616.232749288,Sun,10.401938888888889,10.014888888888889,1.009,0.0
2999,2289636.2354875137,Sun,11.609469444444445,2.538638888888889,1.003,0.0
3002,2289656.2382257394,Sun,12.81643888888889,-4.728777777777778,0.997,0.0
3005,2289676.240963965,Sun,14.067619444444444,-11.370999999999999,0.992,0.0
3008,2289696.243702191,Sun,15.398741666666666,-17.333638888888892,0.987,0.0
3011,2289716.2464404167,Sun,16.819019444444443,-21.5015,0.984,0.0
3014,2289736.2491786424,Sun,18.294730555555557,-22.563277777777778,0.983,0.0
3017,2289756.251916868,Sun,19.75758888888889,-20.71533333333333,0.984,0.0
3020,2289776.254655094,Sun,21.148330555555557,-15.549138888888889,0.987,0.0
3023,2289796.2573933196,Sun,22.450544444444443,-8.264055555555556,0.991,0.0
3026,2289816.2601315454,Sun,23.68585277777778,-1.9537499999999999,0.997,0.0
3029,2289836.262869771,Sun,0.8951333333333333,5.764027777777778,1.002,0.0
3032,2289856.265607997,Sun,2.1224305555555554,12.916166666666667,1.008,0.0
3035,2289876.2683462226,Sun,3.4009722222222223,18.672,1.012,0.0
3038,2289896.2710844483,Sun,4.740786111111111,22.35913888888889,1.016,0.0
3041,2289916.273822674,Sun,6.1209083333333325,23.486,1.017,0.0
3044,2289936.2765609,Sun,7.4953666666666665,21.89263888888889,1.016,0.0
3047,2289956.2792991255,Sun,8.820974999999999,17.820777777777778,1.014,0.0
3050,2289976.2820373513,Sun,10.083144444444445,11.810527777777779,1.01,0.0
3053,2289996.284775577,Sun,11.297772222222221,4.542055555555556,1.005,0.0
3056,2290016.2875138028,Sun,12.500555555555556,-2.74625,0.999,0.0
3059,2290036.2902520285,Sun,13.735999999999999,-9.19211111111111,0.993,0.0
3062,2290056.2929902542,Sun,15.044108333333334,-16.72416666666667,0.988,0.0
3065,2290076.29572848,Sun,16.442625,-20.239583333333332,0.985,0.0
3068,2290096.2984667057,Sun,17.909552777777776,-22.506416666666667,0.983,0.0
3071,2290116.3012049315,Sun,19.38280277777778,-21.87238888888889,0.984,0.0
3074,2290136.303943157,Sun,20.795922222222224,-16.076916666666666,0.986,0.0
3077,2290156.306681383,Sun,22.120172222222223,-10.389805555555556,0.99,0.0
3080,2290176.3094196087,Sun,23.36947222222222,-3.9127777777777775,0.995,0.0
3083,2290196.3121578344,Sun,0.5812583333333333,3.7698888888888886,1.001,0.0
3086,2290216.31489606,Sun,1.7999277777777776,11.164388888888888,1.007,0.0
3089,2290236.317634286,Sun,3.0630333333333333,17.351333333333336,1.011,0.0
3092,2290256.3203725116,Sun,4.3877500000000005,21.633222222222223,1.015,0.0
3095,2290276.3231107374,Sun,5.761019444444444,23.45588888888889,1.017,0.0
3098,2290296.325848963,Sun,7.141797222222222,22.561055555555555,1.017,0.0
3101,2290316.328587189,Sun,8.483080555555556,19.08925,1.015,0.0
3104,2290336.3313254146,Sun,9.761238888888888,13.520333333333333,1.011,0.0
3107,2290356.3340636403,Sun,10.985416666666666,6.509055555555555,1.006,0.0
3110,2290376.336801866,Sun,12.187327777777778,-0.7768611111111111,1.0,0.0
3113,2290396.339540092,Sun,13.409983333333333,-7.08275,0.995,0.0
3116,2290416.3422783175,Sun,14.696200000000001,-14.247777777777777,0.99,0.0
3119,2290436.3450165433,Sun,16.071616666666667,-19.164472222222223,0.986,0.0
3122,2290456.347754769,Sun,17.52535,-22.661944444444444,0.984,0.0
3125,2290476.3504929948,Sun,19.003875,-21.223861111111113,0.983,0.0
3128,2290496.3532312205,Sun,20.437355555555555,-18.748194444444444,0.985,0.0
3131,2290516.3559694462,Sun,21.784719444444445,-12.597527777777778,0.989,0.0
3134,2290536.358707672,Sun,23.050325,-5.892222222222222,0.994,0.0
3137,2290556.3614458977,Sun,0.2677361111111111,1.74325,0.999,0.0
3140,2290576.3641841235,Sun,1.4805194444444445,9.331055555555555,1.005,0.0
3143,2290596.366922349,Sun,2.729313888888889,15.900722222222223,1.01,0.0
3146,2290616.369660575,Sun,4.0381277777777775,20.739583333333336,1.014,0.0
3149,2290636.3723988007,Sun,5.401897222222223,23.240277777777777,1.016,0.0
3152,2290656.3751370264,Sun,6.785472222222222,23.053916666666666,1.017,0.0
3155,2290676.377875252,Sun,8.140669444444445,20.215555555555554,1.015,0.0
3158,2290696.380613478,Sun,9.435647222222222,15.132138888888889,1.012,0.0
3161,2290716.3833517036,Sun,10.671341666666667,8.4285,1.007,0.0
3164,2290736.3860899294,Sun,11.875230555555556,0.8116111111111112,1.002,0.0
3167,2290756.388828155,Sun,13.088216666666668,-5.031333333333333,0.996,0.0
3170,2290776.391566381,Sun,14.354288888888888,-13.890666666666666,0.991,0.0
3173,2290796.3943046066,Sun,15.705788888888888,-18.266416666666665,0.987,0.0
