,JD,Body,RA,Dec,Az,Alt,Dist,Dist_Sun,Const
97,2273533.960387006,Pluto,17.571925,-16.63158333333333,59.096000000000004,-56.7585,30.665,31.633,Sgr
98,2273573.9651332637,Pluto,17.522802777777777,-16.513416666666664,92.89330555555556,-24.540388888888888,31.114,31.653,Sgr
99,2273613.9698795215,Pluto,17.523802777777778,-16.325027777777777,117.52380555555555,5.643666666666666,31.788,31.673,Sgr
100,2273653.9746257793,Pluto,17.58041111111111,-16.118861111111112,149.91194444444446,28.440083333333334,32.395,31.694,Sgr
101,2273693.979372037,Pluto,17.770722222222222,-17.885166666666667,230.9256111111111,15.822083333333333,32.499,31.714,Sgr
102,2273733.984118295,Pluto,17.770722222222222,-17.885166666666667,230.9256111111111,15.822083333333333,32.499,31.735,Sgr
103,2273773.9888645527,Pluto,17.834969444444443,-17.892722222222222,256.6979166666667,-11.444777777777777,31.965,31.756,Sgr
104,2273813.9936108105,Pluto,17.84446388888889,-17.937194444444444,282.5348055555556,-43.427972222222216,31.319,31.776,Sgr
105,2273853.9983570683,Pluto,17.800966666666667,-17.963777777777775,345.6855277777778,-68.46230555555556,30.864,31.797,Sgr
106,2273894.003103326,Pluto,17.731480555555553,-17.93166666666667,68.68855555555555,-51.85411111111111,30.812,31.818,Sgr
107,2273934.007849584,Pluto,17.675800000000002,-17.82497222222222,98.15880555555556,-18.389916666666664,31.195,31.839,Sgr
108,2273974.0125958417,Pluto,17.666452777777778,-17.65752777777778,123.46033333333334,10.621944444444445,31.85,31.86,Sgr
109,2274014.0173420995,Pluto,17.713627777777777,-17.472611111111114,158.58566666666667,30.662666666666667,32.493,31.881,Sgr
110,2274054.0220883572,Pluto,17.9013,-17.25536111111111,236.48827777777777,10.116444444444443,32.756,31.903,Sgr
111,2274094.026834615,Pluto,17.9013,-17.25536111111111,236.48827777777777,10.116444444444443,32.756,31.924,Sgr
112,2274134.031580873,Pluto,17.993336111111113,-17.28925,288.5735,-50.951,31.625,31.945,Sgr
113,2274174.0363271306,Pluto,17.993336111111113,-17.28925,288.5735,-50.951,31.625,31.967,Sgr
114,2274214.0410733884,Pluto,17.95815,-17.30388888888889,7.64675,-69.42866666666667,31.115,31.989,Sgr
115,2274254.045819646,Pluto,17.829608333333333,-17.166194444444447,103.26505555555555,-12.159888888888888,31.292,32.01,Sgr
116,2274294.050565904,Pluto,17.81028888888889,-17.01575,129.75583333333333,15.240333333333332,31.918,32.032,Sgr
117,2274334.055312162,Pluto,17.81028888888889,-17.01575,129.75583333333333,15.240333333333332,31.918,32.054,Sgr
118,2274374.0600584196,Pluto,17.93082777777778,-18.719694444444446,210.57122222222222,26.7025,33.012,32.076,Sgr
119,2274414.0648046774,Pluto,18.030252777777775,-18.65538888888889,241.59480555555555,4.173583333333333,33.006,32.098,Sgr
120,2274454.069550935,Pluto,18.030252777777775,-18.65538888888889,241.59480555555555,4.173583333333333,33.006,32.12,Sgr
121,2274494.074297193,Pluto,18.10926388888889,-18.65438888888889,265.0250277777778,-25.995527777777777,32.582,32.142,Sgr
122,2274534.0790434508,Pluto,18.139466666666667,-18.67866666666667,296.0811111111111,-56.684250000000006,31.943,32.165,Sgr
123,2274574.0837897086,Pluto,18.113333333333333,-18.682305555555555,29.242583333333336,-68.82005555555556,31.386,32.187,Sgr
124,2274614.0885359664,Pluto,18.04919166666667,-18.63722222222222,83.12413888888888,-39.108916666666666,31.173,32.21,Sgr
125,2274654.093282224,Pluto,17.984075,-18.538805555555555,108.33491666666666,-7.801638888888888,31.408,32.232,Sgr
126,2274694.098028482,Pluto,17.98233611111111,-18.254638888888888,176.80011111111114,32.23388888888889,32.682,32.255,Sgr
127,2274734.1027747397,Pluto,17.98233611111111,-18.254638888888888,176.80011111111114,32.23388888888889,32.682,32.277,Sgr
128,2274774.1075209975,Pluto,18.157841666666666,-18.084555555555557,246.34480555555555,-0.409,33.248,32.3,Sgr
129,2274814.1122672553,Pluto,18.157841666666666,-18.084555555555557,246.34480555555555,-0.409,33.248,32.323,Sgr
130,2274854.117013513,Pluto,18.282844444444443,-18.104694444444444,306.01230555555554,-62.80691666666667,32.27,32.346,Sgr
131,2274894.121759771,Pluto,18.282844444444443,-18.104694444444444,306.01230555555554,-62.80691666666667,32.27,32.369,Sgr
132,2274934.1265060287,Pluto,18.26631666666667,-18.09916666666667,46.876305555555554,-64.20777777777778,31.676,32.392,Sgr
133,2274974.1312522865,Pluto,18.206833333333332,-18.04511111111111,88.94586111111111,-34.98244444444445,31.387,32.415,Sgr
134,2275014.1359985443,Pluto,18.13901388888889,-19.944499999999998,113.47294444444445,-1.2674444444444444,31.543,32.439,Sgr
135,2275054.140744802,Pluto,18.118166666666667,-19.68425,185.87261111111113,31.511861111111113,32.775,32.462,Sgr
136,2275094.14549106,Pluto,18.118166666666667,-19.68425,185.87261111111113,31.511861111111113,32.775,32.486,Sgr
137,2275134.1502373177,Pluto,18.187136111111112,-19.585444444444445,224.49794444444444,17.725166666666667,33.32,32.509,Sgr
138,2275174.1549835755,Pluto,18.28434166666667,-19.542194444444444,250.833,-7.237111111111111,33.482,32.533,Sgr
139,2275214.1597298332,Pluto,18.374022222222223,-19.54825,274.07058333333333,-38.373805555555556,33.196,32.556,Sgr
140,2275254.164476091,Pluto,18.423519444444445,-19.566666666666666,319.9607222222222,-67.67005555555556,32.603,32.58,Sgr
141,2275294.169222349,Pluto,18.41695277777778,-19.554472222222223,60.13455555555556,-60.88172222222222,31.983,32.604,Sgr
142,2275334.1739686066,Pluto,18.363308333333336,-19.49111111111111,94.25588888888889,-28.90738888888889,31.624,32.628,Sgr
